experiment_version,start_time,completion_status,completion_time,terminated_early,termination_reason,total_duration_ms,total_duration_min,datapipe_condition,cell_idx,speaker_condition,listener_belief_condition,sequence_idx,measure_order,comp1_some_correct,comp1_some_response,comp1_most_correct,comp1_most_response,comp2_correct,comp_multi_correct,comp_multi_selected,comp3_correct,comp3_selected,n_comp_correct,r1_utterance_predicate,r1_utterance_quantifier,r1_utterance_text,r1_effectiveness,r1_speaker_type,r1_rt,r2_utterance_predicate,r2_utterance_quantifier,r2_utterance_text,r2_effectiveness,r2_speaker_type,r2_rt,r3_utterance_predicate,r3_utterance_quantifier,r3_utterance_text,r3_effectiveness,r3_speaker_type,r3_rt,r4_utterance_predicate,r4_utterance_quantifier,r4_utterance_text,r4_effectiveness,r4_speaker_type,r4_rt,r5_utterance_predicate,r5_utterance_quantifier,r5_utterance_text,r5_effectiveness,r5_speaker_type,r5_rt,n_rounds_completed,completed_all_rounds,attention_check_passed,attention_effectiveness,attention_speaker_type,competence_score,competence_framing,saw_persuasive_reveal,open_speaker_strategy,open_estimation_strategy,open_feedback
1.0.0,2026-01-30T17:30:57.740Z,completed,2026-01-30T17:39:20.092Z,False,,501940,8.365666666666666,,,pers_plus,vigilant,1.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,False,"[""all""]",True,"[0,2]",4,Effective,Most,The treatment was effective for most patients.,75.0,pro,,Effective,Some,The treatment was effective for some patients.,15.0,pro,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,neutral,,Effective,Some,The treatment was effective for some patients.,40.0,pro,,Ineffective,Some,The treatment was ineffective for some patients.,65.0,neutral,,5,True,True,100.0,anti,65.0,goal_accomplishment,True,Whether they said effective or ineffective- I thought they were a promotor because they were emphasising the positive,,
1.0.0,2026-01-31T22:25:14.380Z,completed,2026-01-31T22:29:29.956Z,False,,255490,4.258166666666667,,,pers_minus,naturalistic,0.0,effectiveness_first,False,At least two and could be all.,False,More than 75% but must not be all.,True,False,"[""all""]",True,"[2,0]",2,Ineffective,Some,The treatment was ineffective for some patients.,70.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,75.0,,,Ineffective,Some,The treatment was ineffective for some patients.,35.0,,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,,,5,True,True,100.0,,77.0,helpfulness,False,,I took this into consideration but made my own decision based on my instincts and what I previously saw.,N/A
1.0.0,2026-01-31T23:39:46.428Z,completed,2026-01-31T23:45:11.783Z,False,,325317,5.42195,,,pers_plus,credulous,1.0,speaker_type_first,False,At least two and could be all.,False,More than 75% but must not be all.,True,True,"[""all"",""some""]",True,"[0,2]",3,Effective,Most,The treatment was effective for most patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Ineffective,Some,The treatment was ineffective for some patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Ineffective,Some,The treatment was ineffective for some patients.,20.0,,,5,True,True,100.0,,25.0,helpfulness,False,,,No
1.0.0,2026-02-01T11:52:51.049Z,completed,2026-02-01T11:57:52.416Z,False,,301349,5.022483333333334,,,pers_plus,naturalistic,0.0,effectiveness_first,False,At least two but must not be all.,True,More than half and could be all.,False,False,"[""all""]",True,"[0,2]",2,Effective,Some,The treatment was effective for some patients.,50.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Ineffective,Some,The treatment was ineffective for some patients.,25.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,5,True,True,100.0,,50.0,helpfulness,False,,thought about if it was more than half. ,
1.0.0,2026-01-31T23:44:47.881Z,completed,2026-01-31T23:57:55.803Z,False,,787750,13.129166666666666,,,pers_plus,credulous,0.0,effectiveness_first,True,At least one and could be all.,False,More than 75% and could be all.,True,False,"[""all""]",True,"[2,0]",3,Effective,Some,The treatment was effective for some patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,20.0,,,Ineffective,Some,The treatment was ineffective for some patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,20.0,,,5,True,True,100.0,,30.0,helpfulness,False,,,"It was a little confusing, but not impossible."
1.0.0,2026-01-31T23:34:58.497Z,completed,2026-01-31T23:39:18.655Z,False,,259928,4.332133333333333,,,informative,naturalistic,1.0,speaker_type_first,False,At least one but must not be all.,False,More than 75% and could be all.,True,False,"[""all""]",False,[2],1,Ineffective,Most,The treatment was ineffective for most patients.,25.0,,,Ineffective,All,The treatment was ineffective for all patients.,0.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,Ineffective,All,The treatment was ineffective for all patients.,0.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,5,True,True,100.0,,11.0,helpfulness,False,,It seemed like they were all 0%,
1.0.0,2026-02-01T19:01:25.298Z,completed,2026-02-01T19:09:56.167Z,False,,510843,8.51405,,,pers_minus,naturalistic,0.0,effectiveness_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",5,Ineffective,Some,The treatment was ineffective for some patients.,25.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,60.0,,,Ineffective,Some,The treatment was ineffective for some patients.,75.0,,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,,,5,True,True,100.0,,12.0,helpfulness,False,,Not very much,no
1.0.0,2026-02-01T01:40:04.226Z,completed,2026-02-01T01:46:11.057Z,False,,366820,6.113666666666667,,,pers_plus,credulous,0.0,effectiveness_first,False,At least two but must not be all.,False,More than half but must not be all.,True,False,"[""all""]",True,"[0,2]",2,Effective,Some,The treatment was effective for some patients.,45.0,,,Effective,Some,The treatment was effective for some patients.,45.0,,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,,,Effective,Some,The treatment was effective for some patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,75.0,,,5,True,True,100.0,,50.0,helpfulness,False,,,
1.0.0,2026-02-01T01:58:57.740Z,completed,2026-02-01T02:11:42.402Z,False,,764235,12.73725,,,pers_plus,naturalistic,0.0,speaker_type_first,False,At least one but must not be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[2,0]",4,Effective,Some,The treatment was effective for some patients.,70.0,,,Effective,Some,The treatment was effective for some patients.,75.0,,,Ineffective,Some,The treatment was ineffective for some patients.,45.0,,,Effective,Some,The treatment was effective for some patients.,30.0,,,Effective,Some,The treatment was effective for some patients.,85.0,,,5,True,True,100.0,,38.0,helpfulness,False,,"as a baseline, nothing more due to the variations that would result in the same response","it was very vague due to variations, it felt like a guessing game"
1.0.0,2026-01-31T21:42:01.656Z,completed,2026-01-31T21:48:51.666Z,False,,409938,6.8323,,,pers_plus,credulous,2.0,effectiveness_first,False,At least one but must not be all.,True,More than half and could be all.,True,False,"[""all""]",True,"[2,0]",3,Effective,Most,The treatment was effective for most patients.,70.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,35.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,25.0,,,5,True,True,100.0,,32.0,helpfulness,False,,,
1.0.0,2026-02-01T02:42:00.867Z,completed,2026-02-01T02:54:53.536Z,False,,772663,12.877716666666666,,,informative,vigilant,0.0,effectiveness_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",5,Effective,Most,The treatment was effective for most patients.,80.0,neutral,,Ineffective,No,The treatment was ineffective for no patients.,100.0,anti,,Effective,All,The treatment was effective for all patients.,100.0,pro,,Ineffective,No,The treatment was ineffective for no patients.,100.0,anti,,Effective,All,The treatment was effective for all patients.,100.0,pro,,5,True,True,100.0,anti,100.0,goal_pursuit_effectiveness,False,"I guessed what type of speaker it was and honestly as I type this, I am doubting my selection. ",,no additional feedback. 
1.0.0,2026-01-30T23:41:47.627Z,completed,2026-01-30T23:49:37.837Z,False,,470206,7.836766666666667,,,informative,vigilant,1.0,speaker_type_first,True,At least one and could be all.,False,More than half but must not be all.,True,False,"[""all""]",False,"[3,2]",2,Ineffective,Most,The treatment was ineffective for most patients.,80.0,neutral,,Ineffective,All,The treatment was ineffective for all patients.,90.0,anti,,Effective,No,The treatment was effective for no patients.,50.0,anti,,Ineffective,All,The treatment was ineffective for all patients.,100.0,anti,,Effective,No,The treatment was effective for no patients.,60.0,neutral,,5,True,True,100.0,anti,80.0,goal_accomplishment,False,I tied a response to a certain type of speaking. For example the skeptic would say the treatment completely failed. A full success would seem like a promoter and effectiveness for some would be the scientist.,,There was nothing confusing. Thank you for the survey.
1.0.0,2026-01-30T17:47:26.741Z,completed,2026-01-30T17:54:36.933Z,False,,430186,7.169766666666667,,,pers_minus,vigilant,0.0,speaker_type_first,False,At least one but must not be all.,False,More than 75% but must not be all.,True,False,"[""all""]",True,"[2,0]",2,Ineffective,Some,The treatment was ineffective for some patients.,25.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,neutral,,Effective,Some,The treatment was effective for some patients.,50.0,pro,,Ineffective,Some,The treatment was ineffective for some patients.,20.0,anti,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,neutral,,5,True,True,100.0,anti,50.0,goal_accomplishment,True,"The descriptions were so brief it was hard for me to distinguish which kind of speaker it could be from the other. There was one that to me definitely seemed ""persuasive"" but the other ones I just did my best to guess.",,"Very confusing and difficult - not a reflection on you as a researcher, just a reflection on me (my brain!). Good luck with your research."
1.0.0,2026-02-01T12:11:46.811Z,completed,2026-02-01T12:17:55.501Z,False,,368682,6.1447,,,pers_minus,vigilant,1.0,speaker_type_first,False,At least one but must not be all.,False,More than 75% but must not be all.,True,True,"[""all"",""some""]",True,"[0,2]",3,Ineffective,Most,The treatment was ineffective for most patients.,35.0,anti,,Ineffective,Some,The treatment was ineffective for some patients.,55.0,neutral,,Effective,Some,The treatment was effective for some patients.,60.0,pro,,Ineffective,Some,The treatment was ineffective for some patients.,45.0,neutral,,Effective,Some,The treatment was effective for some patients.,60.0,pro,,5,True,True,100.0,anti,70.0,goal_pursuit_effectiveness,True,"I didn't really know. I think I tried to judge specificity, but the vague terms used made that difficult to do.",,n/a
1.0.0,2026-01-31T21:49:41.037Z,completed,2026-01-31T21:57:58.532Z,False,,497486,8.291433333333334,,,informative,naturalistic,0.0,effectiveness_first,True,At least one and could be all.,False,More than half but must not be all.,True,True,"[""all"",""some""]",True,"[0,2]",4,Effective,Most,The treatment was effective for most patients.,70.0,,,Ineffective,No,The treatment was ineffective for no patients.,100.0,,,Effective,All,The treatment was effective for all patients.,100.0,,,Ineffective,No,The treatment was ineffective for no patients.,100.0,,,Effective,All,The treatment was effective for all patients.,100.0,,,5,True,True,100.0,,100.0,helpfulness,False,,"In 4 out of 5 trials the speaker's descriptions were not ambiguous and pointed to one possible result. So, while they were ""useful"", I don't know if I owe the credit to the speaker or the easy to convey results.",
1.0.0,2026-01-30T16:41:44.516Z,completed,2026-01-30T16:47:21.919Z,False,,337395,5.62325,,,informative,vigilant,1.0,speaker_type_first,False,At least one but must not be all.,False,More than 75% and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",3,Ineffective,Most,The treatment was ineffective for most patients.,25.0,neutral,,Ineffective,All,The treatment was ineffective for all patients.,0.0,neutral,,Effective,No,The treatment was effective for no patients.,0.0,pro,,Ineffective,All,The treatment was ineffective for all patients.,0.0,neutral,,Effective,No,The treatment was effective for no patients.,0.0,pro,,5,True,True,100.0,anti,60.0,goal_accomplishment,False,More positive language even with bad outcomes made me think it was a promoter.,,
1.0.0,2026-01-31T21:47:25.365Z,terminated_attention_check,2026-01-31T22:10:43.848Z,True,attention_check_failed,1398470,23.307833333333335,,,pers_minus,credulous,2.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",5,Ineffective,Most,The treatment was ineffective for most patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,,,Effective,Some,The treatment was effective for some patients.,75.0,,,Ineffective,Some,The treatment was ineffective for some patients.,35.0,,,5,True,False,70.0,,,,False,,,
1.0.0,2026-02-01T19:54:21.353Z,completed,2026-02-01T19:57:26.023Z,False,,184657,3.0776166666666667,,,pers_plus,credulous,2.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[2,0]",5,Effective,Most,The treatment was effective for most patients.,80.0,,,Ineffective,Some,The treatment was ineffective for some patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,20.0,,,Ineffective,Some,The treatment was ineffective for some patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,20.0,,,5,True,True,100.0,,94.0,helpfulness,False,,,
1.0.0,2026-02-01T12:11:56.747Z,completed,2026-02-01T12:15:46.966Z,False,,229876,3.8312666666666666,,,pers_minus,naturalistic,1.0,speaker_type_first,False,At least two and could be all.,True,More than half and could be all.,True,False,"[""all""]",True,"[0,2]",3,Ineffective,Most,The treatment was ineffective for most patients.,30.0,,,Ineffective,Some,The treatment was ineffective for some patients.,65.0,,,Effective,Some,The treatment was effective for some patients.,85.0,,,Ineffective,Some,The treatment was ineffective for some patients.,45.0,,,Effective,Some,The treatment was effective for some patients.,70.0,,,5,True,True,100.0,,68.0,helpfulness,False,,estimate,none
